booking_id,guest_id,booking_date,check_in_date,check_out_date,room_type_id,rate_code_id,channel_id,segment_id,status,total_room_revenue,number_of_rooms,adults_count,children_count
RES-10184,GST-1223,2024-04-14,2024-05-30,2024-06-01,RT_STQ,RC_NRF,CH_EXP,Leisure,Checked-Out,6753.28,2,1,3
RES-10185,GST-1776,2024-05-29,2024-06-27,2024-07-03,RT_STQ,RC_RACK,CH_BDC,Group,Checked-Out,14404.8,1,2,0
RES-10186,GST-0155,2024-04-08,2024-06-05,2024-06-07,RT_DLK,RC_RACK,CH_BDC,Transient,Checked-Out,14179.2,2,1,2
RES-10187,GST-1735,2024-06-28,2024-07-16,2024-07-23,RT_DLK,RC_AAA,CH_BDC,Group,Checked-Out,35331.66,1,1,0
RES-10188,GST-0662,2024-09-04,2024-09-05,2024-09-07,RT_DLK,RC_CORP,CH_WAL,Leisure,Checked-Out,5750.4,1,2,0
RES-10189,GST-1904,2024-04-13,2024-04-13,2024-04-17,RT_ACC,RC_RACK,CH_WAL,Leisure,Checked-Out,8518.4,1,1,1
RES-10190,GST-0513,2024-10-28,2024-11-23,2024-11-27,RT_STQ,RC_CORP,CH_DIR,Group,Checked-Out,15282.8,1,1,0
RES-10191,GST-0160,2024-12-01,2024-12-29,2024-12-30,RT_STQ,RC_CORP,CH_DIR,Business,Checked-Out,4394.0,1,1,0
RES-10192,GST-0183,2024-02-16,2024-03-25,2024-03-26,RT_OCV,RC_RACK,CH_BDC,Business,Cancelled,0,4,1,1
RES-10193,GST-0337,2024-06-20,2024-08-12,2024-08-18,RT_STQ,RC_CORP,CH_EXP,Group,Checked-Out,26364.0,1,1,1
RES-10194,GST-1208,2024-04-19,2024-05-20,2024-05-22,RT_OCV,RC_AAA,CH_BDC,Leisure,Checked-Out,7211.52,1,2,1
RES-10195,GST-1415,2024-10-05,2024-11-13,2024-11-14,RT_STQ,RC_NRF,CH_DIR,Transient,Checked-Out,3395.6,1,1,0
RES-10196,GST-0231,2024-01-01,2024-01-14,2024-01-18,RT_OCV,RC_RACK,CH_DIR,Leisure,Checked-Out,24804.0,1,2,0
RES-10197,GST-1399,2024-10-23,2024-11-03,2024-11-05,RT_STQ,RC_PROMO,CH_DIR,Leisure,Checked-Out,6117.28,1,2,0
RES-10198,GST-1288,2024-10-20,2024-12-07,2024-12-10,RT_DLK,RC_AAA,CH_BDC,Transient,Cancelled,0,1,1,0
RES-10199,GST-0417,2024-11-07,2024-12-05,2024-12-06,RT_DLK,RC_RACK,CH_GDS,Business,Checked-Out,5375.5,1,1,0
RES-10200,GST-0177,2024-11-14,2024-12-14,2024-12-15,RT_STQ,RC_CORP,CH_GDS,Business,No-Show,3408.6,1,1,0
RES-10201,GST-1952,2024-07-01,2024-07-23,2024-07-27,RT_STQ,RC_NRF,CH_EXP,Leisure,Checked-Out,13520.0,1,1,0
RES-10202,GST-0880,2024-01-09,2024-02-23,2024-02-25,RT_DLK,RC_NRF,CH_EXP,Business,Checked-Out,9455.68,1,1,0
RES-10203,GST-0523,2024-09-17,2024-10-01,2024-10-02,RT_STQ,RC_CORP,CH_BDC,Transient,No-Show,3379.0,1,2,0
RES-10204,GST-1885,2024-11-05,2024-12-08,2024-12-09,RT_DLK,RC_NRF,CH_DIR,Transient,Checked-Out,4325.36,1,2,0
RES-10205,GST-0160,2024-03-22,2024-05-08,2024-05-09,RT_STQ,RC_CORP,CH_BDC,Business,Checked-Out,2780.8,1,2,1
RES-10206,GST-0637,2024-09-26,2024-10-29,2024-11-01,RT_STQ,RC_RACK,CH_EXP,Leisure,Checked-Out,8925.0,1,1,1
RES-10207,GST-1120,2024-03-26,2024-05-13,2024-05-15,RT_DLK,RC_RACK,CH_BDC,Business,Checked-Out,7683.2,1,2,0
RES-10208,GST-1347,2024-04-05,2024-05-15,2024-05-21,RT_STQ,RC_RACK,CH_EXP,Group,Checked-Out,16723.2,1,2,0
RES-10209,GST-1887,2024-08-17,2024-08-29,2024-09-01,RT_OCV,RC_AAA,CH_DIR,Transient,Checked-Out,16479.45,1,2,0
RES-10210,GST-1163,2024-05-16,2024-06-17,2024-06-22,RT_STQ,RC_RACK,CH_DIR,Group,Checked-Out,11300.0,1,1,0
RES-10211,GST-1578,2024-07-20,2024-08-10,2024-08-12,RT_DLK,RC_RACK,CH_BDC,Business,Checked-Out,10205.0,1,1,0
RES-10212,GST-1654,2024-06-07,2024-06-30,2024-07-01,RT_STQ,RC_CORP,CH_BDC,Transient,Checked-Out,2582.4,1,1,1
RES-10213,GST-0533,2024-10-11,2024-10-11,2024-10-12,RT_OCV,RC_PROMO,CH_WAL,Business,Checked-Out,4629.1,1,1,0
RES-10214,GST-1701,2024-11-07,2024-12-31,2025-01-01,RT_DLK,RC_RACK,CH_BDC,Business,Confirmed,6099.6,1,1,0
RES-10215,GST-0133,2024-06-11,2024-06-25,2024-06-27,RT_STQ,RC_NRF,CH_DIR,Leisure,Checked-Out,4433.92,1,2,1
RES-10216,GST-0809,2024-03-19,2024-04-19,2024-04-23,RT_STQ,RC_AAA,CH_EXP,Leisure,Cancelled,0,1,1,1
RES-10217,GST-1022,2024-02-14,2024-03-25,2024-03-28,RT_STQ,RC_RACK,CH_EXP,Leisure,Checked-Out,9474.0,1,1,3
RES-10218,GST-1602,2024-09-14,2024-10-30,2024-11-03,RT_STQ,RC_NRF,CH_BDC,Leisure,Cancelled,0,1,1,0
RES-10219,GST-1661,2024-10-12,2024-11-09,2024-11-10,RT_DLK,RC_PROMO,CH_BDC,Business,No-Show,4094.03,1,1,1
RES-10220,GST-1942,2024-03-18,2024-04-05,2024-04-06,RT_STQ,RC_NRF,CH_DIR,Transient,Checked-Out,1987.84,1,2,2
RES-10221,GST-0058,2024-03-06,2024-04-20,2024-04-24,RT_STQ,RC_CORP,CH_BDC,Leisure,Cancelled,0,1,1,1
RES-10222,GST-0041,2024-02-15,2024-03-21,2024-03-22,RT_STQ,RC_PROMO,CH_EXP,Business,Checked-Out,2924.0,1,1,0
RES-10223,GST-1202,2024-07-01,2024-07-19,2024-07-21,RT_DLK,RC_RACK,CH_BDC,Business,Checked-Out,12849.2,1,1,0
RES-10224,GST-0661,2024-08-17,2024-09-13,2024-09-14,RT_OCV,RC_PROMO,CH_DIR,Business,Checked-Out,8089.28,2,3,0
RES-10225,GST-1207,2024-03-31,2024-03-31,2024-04-05,RT_STQ,RC_NRF,CH_WAL,Leisure,Checked-Out,53936.0,4,1,0
RES-10226,GST-0652,2024-09-07,2024-09-18,2024-09-21,RT_DLK,RC_RACK,CH_GDS,Wholesale,Checked-Out,8781.6,1,1,1
RES-10227,GST-1973,2024-08-16,2024-08-23,2024-08-28,RT_OCV,RC_CORP,CH_DIR,Group,Cancelled,0,1,2,1
RES-10228,GST-1476,2024-06-29,2024-08-06,2024-08-11,RT_ACC,RC_NRF,CH_DIR,Leisure,No-Show,2973.36,1,2,1
RES-10229,GST-1184,2024-01-01,2024-02-01,2024-02-04,RT_STQ,RC_RACK,CH_BDC,Group,Cancelled,0,1,2,0
RES-10230,GST-0769,2024-05-15,2024-06-29,2024-07-01,RT_ACC,RC_PROMO,CH_DIR,Business,Checked-Out,3442.16,1,2,0
RES-10231,GST-0208,2024-09-17,2024-10-17,2024-10-21,RT_DLK,RC_AAA,CH_EXP,Wholesale,Cancelled,0,1,2,0
RES-10232,GST-1721,2024-10-25,2024-12-18,2024-12-20,RT_STQ,RC_RACK,CH_EXP,Business,No-Show,3515.2,1,2,3
RES-10233,GST-0970,2024-12-03,2024-12-04,2024-12-06,RT_DLK,RC_AAA,CH_WAL,Leisure,Checked-Out,11264.76,1,2,0
RES-10234,GST-0913,2024-10-12,2024-10-22,2024-10-25,RT_OCV,RC_RACK,CH_DIR,Leisure,No-Show,6040.0,1,2,1
RES-10235,GST-0848,2024-09-11,2024-10-01,2024-10-06,RT_OCV,RC_CORP,CH_GDS,Leisure,Checked-Out,28360.0,1,1,0
RES-10236,GST-1749,2024-11-03,2024-12-26,2024-12-29,RT_OCV,RC_PROMO,CH_BDC,Leisure,Checked-Out,15732.99,1,1,3
RES-10237,GST-1656,2024-04-04,2024-04-20,2024-04-22,RT_DLK,RC_RACK,CH_DIR,Business,Checked-Out,6646.4,1,1,0
RES-10238,GST-1140,2024-01-01,2024-01-21,2024-01-26,RT_DLK,RC_RACK,CH_EXP,Leisure,Cancelled,0,1,1,2
RES-10239,GST-1153,2024-07-13,2024-08-12,2024-08-14,RT_OCV,RC_NRF,CH_BDC,Transient,Checked-Out,12149.28,1,1,0
RES-10240,GST-0826,2024-06-03,2024-06-25,2024-06-27,RT_STQ,RC_CORP,CH_DIR,Leisure,Checked-Out,5220.8,1,2,0
RES-10241,GST-1675,2024-12-10,2024-12-30,2025-01-02,RT_OCV,RC_NRF,CH_BDC,Leisure,Confirmed,14898.0,1,2,0
RES-10242,GST-0854,2024-06-26,2024-08-10,2024-08-12,RT_OCV,RC_AAA,CH_BDC,Business,Checked-Out,14463.54,1,1,0
RES-10243,GST-1038,2024-03-17,2024-04-12,2024-04-13,RT_DLK,RC_CORP,CH_EXP,Transient,Checked-Out,2894.4,1,2,1
RES-10244,GST-0562,2024-12-13,2024-12-28,2024-12-31,RT_OCV,RC_AAA,CH_EXP,Leisure,Checked-Out,18469.62,1,2,0
RES-10245,GST-0717,2024-01-29,2024-03-01,2024-03-02,RT_OCV,RC_RACK,CH_EXP,Transient,Checked-Out,5291.0,1,1,2
RES-10246,GST-1326,2024-12-15,2024-12-22,2024-12-24,RT_DLK,RC_CORP,CH_DIR,Business,Checked-Out,9802.0,1,1,0
RES-10247,GST-1246,2024-08-03,2024-08-04,2024-08-08,RT_DLK,RC_PROMO,CH_WAL,Leisure,Checked-Out,19624.8,1,2,0
RES-10248,GST-0016,2024-10-20,2024-12-11,2024-12-18,RT_STQ,RC_NRF,CH_EXP,Group,Cancelled,0,1,1,0
RES-10249,GST-0567,2024-11-10,2024-12-13,2024-12-14,RT_STE,RC_RACK,CH_BDC,Transient,No-Show,10696.4,1,1,1
RES-10250,GST-1644,2024-01-13,2024-01-14,2024-01-18,RT_STQ,RC_RACK,CH_WAL,Leisure,Checked-Out,14378.0,1,1,0
RES-10251,GST-1172,2024-11-21,2024-11-22,2024-11-26,RT_DLK,RC_NRF,CH_WAL,Leisure,Checked-Out,18878.08,1,1,0
RES-10252,GST-0965,2024-03-13,2024-04-10,2024-04-12,RT_OCV,RC_NRF,CH_DIR,Leisure,Checked-Out,6342.4,1,2,0
RES-10253,GST-1817,2024-08-25,2024-09-11,2024-09-13,RT_OCV,RC_RACK,CH_EXP,Leisure,Checked-Out,8747.2,1,2,0
RES-10254,GST-0847,2024-06-22,2024-08-04,2024-08-06,RT_STQ,RC_RACK,CH_DIR,Transient,Checked-Out,6879.6,1,1,0
RES-10255,GST-1293,2024-04-12,2024-04-24,2024-04-27,RT_DLK,RC_RACK,CH_GDS,Leisure,Checked-Out,10804.8,1,1,1
RES-10256,GST-1298,2024-09-18,2024-10-14,2024-10-18,RT_STQ,RC_AAA,CH_EXP,Leisure,Checked-Out,12499.2,1,1,0
RES-10257,GST-0009,2024-03-01,2024-03-21,2024-03-23,RT_STQ,RC_CORP,CH_BDC,Business,Cancelled,0,1,1,0
RES-10258,GST-0596,2024-12-09,2024-12-31,2025-01-04,RT_DLK,RC_CORP,CH_EXP,Leisure,Cancelled,0,1,2,0
RES-10259,GST-0460,2024-03-20,2024-04-10,2024-04-12,RT_DLK,RC_NRF,CH_BDC,Business,Cancelled,0,1,2,1
RES-10260,GST-1277,2024-01-08,2024-01-18,2024-01-22,RT_DLK,RC_CORP,CH_DIR,Wholesale,Checked-Out,19432.4,1,2,0
RES-10261,GST-0314,2024-01-19,2024-02-28,2024-03-04,RT_DLK,RC_RACK,CH_DIR,Group,Checked-Out,31037.5,1,1,0
RES-10262,GST-1266,2024-03-27,2024-04-19,2024-04-20,RT_STQ,RC_RACK,CH_DIR,Business,Checked-Out,2292.8,1,1,0
RES-10263,GST-1865,2024-12-04,2024-12-16,2024-12-17,RT_STQ,RC_RACK,CH_DIR,Transient,Checked-Out,4361.5,1,1,1
RES-10264,GST-0154,2024-05-15,2024-06-14,2024-06-16,RT_STQ,RC_RACK,CH_BDC,Business,Cancelled,0,1,1,2
RES-10265,GST-0738,2024-01-24,2024-01-24,2024-01-27,RT_STQ,RC_NRF,CH_WAL,Leisure,Checked-Out,9918.48,1,2,3
RES-10266,GST-0550,2024-07-23,2024-07-24,2024-07-26,RT_STQ,RC_NRF,CH_WAL,Business,Checked-Out,5778.24,1,2,1
RES-10267,GST-1329,2024-03-22,2024-03-22,2024-03-24,RT_STE,RC_RACK,CH_WAL,Business,Checked-Out,23678.0,1,2,0
RES-10268,GST-0778,2024-02-06,2024-03-21,2024-03-26,RT_OCV,RC_NRF,CH_BDC,Leisure,Checked-Out,18924.0,1,1,0
RES-10269,GST-0644,2024-10-02,2024-10-23,2024-10-26,RT_STE,RC_CORP,CH_DIR,Transient,Checked-Out,29313.0,1,1,0
RES-10270,GST-1489,2024-10-09,2024-10-19,2024-10-21,RT_STQ,RC_CORP,CH_DIR,Leisure,Checked-Out,6316.0,1,2,2
RES-10271,GST-1781,2024-05-19,2024-05-29,2024-06-01,RT_STQ,RC_RACK,CH_DIR,Transient,Checked-Out,6547.2,1,1,0
RES-10272,GST-0910,2024-02-29,2024-03-01,2024-03-03,RT_DLK,RC_NRF,CH_WAL,Leisure,Cancelled,0,1,1,1
RES-10273,GST-1622,2024-03-05,2024-04-29,2024-05-04,RT_DLK,RC_RACK,CH_BDC,Leisure,Cancelled,0,1,1,1
RES-10274,GST-0680,2024-08-12,2024-09-02,2024-09-04,RT_DLK,RC_AAA,CH_BDC,Leisure,Checked-Out,6982.56,1,2,0
RES-10275,GST-0766,2024-07-22,2024-08-11,2024-08-13,RT_STQ,RC_RACK,CH_BDC,Business,Cancelled,0,1,2,0
RES-10276,GST-1689,2024-10-08,2024-12-04,2024-12-11,RT_DLK,RC_RACK,CH_BDC,Group,Checked-Out,34143.2,1,1,3
RES-10277,GST-0009,2024-08-03,2024-09-18,2024-09-19,RT_OCV,RC_PROMO,CH_EXP,Business,Checked-Out,4022.88,1,1,0
RES-10278,GST-1347,2024-09-24,2024-11-21,2024-11-22,RT_STQ,RC_CORP,CH_BDC,Transient,Checked-Out,3614.0,1,2,0
RES-10279,GST-0274,2024-09-17,2024-10-14,2024-10-17,RT_DLK,RC_NRF,CH_DIR,Leisure,Checked-Out,9386.4,1,2,2
RES-10280,GST-0272,2024-12-01,2024-12-28,2025-01-02,RT_DLK,RC_PROMO,CH_GDS,Group,Confirmed,27370.85,1,2,0
RES-10281,GST-1931,2024-04-29,2024-06-09,2024-06-11,RT_OCV,RC_NRF,CH_BDC,Leisure,Checked-Out,7129.6,1,1,1
RES-10282,GST-0410,2024-03-12,2024-03-29,2024-04-01,RT_DLK,RC_PROMO,CH_EXP,Transient,Checked-Out,10465.2,1,2,1
RES-10283,GST-0210,2024-10-23,2024-12-11,2024-12-17,RT_STQ,RC_CORP,CH_BDC,Group,Checked-Out,21395.4,1,2,1
RES-10284,GST-0097,2024-05-23,2024-06-16,2024-06-18,RT_ACC,RC_PROMO,CH_GDS,Leisure,Checked-Out,3417.68,1,2,1
RES-10285,GST-1867,2024-10-23,2024-11-18,2024-11-22,RT_DLK,RC_AAA,CH_BDC,Group,Checked-Out,19197.36,1,1,0
RES-10286,GST-0356,2024-05-07,2024-05-29,2024-05-30,RT_STQ,RC_RACK,CH_BDC,Business,Cancelled,0,1,2,1
RES-10287,GST-0318,2024-10-28,2024-11-23,2024-11-25,RT_OCV,RC_CORP,CH_DIR,Transient,Checked-Out,15904.2,1,2,0
RES-10288,GST-1960,2024-09-06,2024-10-08,2024-10-09,RT_DLK,RC_CORP,CH_DIR,Business,Checked-Out,4215.0,1,2,0
RES-10289,GST-0602,2024-11-28,2024-12-05,2024-12-06,RT_ACC,RC_CORP,CH_DIR,Transient,Checked-Out,4139.2,1,1,3
RES-10290,GST-1398,2024-05-10,2024-05-11,2024-05-13,RT_STQ,RC_NRF,CH_WAL,Leisure,Checked-Out,4394.24,1,2,0
RES-10291,GST-0608,2024-03-26,2024-03-26,2024-03-27,RT_OCV,RC_CORP,CH_WAL,Business,Checked-Out,4931.0,1,2,1
RES-10292,GST-0422,2024-11-23,2024-12-11,2024-12-15,RT_OCV,RC_PROMO,CH_EXP,Group,Checked-Out,20102.16,1,1,0
RES-10293,GST-0365,2024-04-16,2024-05-26,2024-05-31,RT_STQ,RC_CORP,CH_BDC,Leisure,Checked-Out,11844.0,1,1,0
RES-10294,GST-0243,2024-10-24,2024-11-09,2024-11-11,RT_OCV,RC_CORP,CH_EXP,Leisure,Cancelled,0,1,2,1
RES-10295,GST-0577,2024-08-20,2024-09-13,2024-09-16,RT_DLK,RC_AAA,CH_BDC,Leisure,Checked-Out,8162.64,1,2,3
RES-10296,GST-0296,2024-11-04,2024-12-11,2024-12-12,RT_OCV,RC_PROMO,CH_EXP,Transient,Cancelled,0,1,1,0
RES-10297,GST-1222,2024-06-12,2024-07-09,2024-07-14,RT_STQ,RC_RACK,CH_EXP,Leisure,Checked-Out,22275.5,1,1,0
RES-10298,GST-1264,2024-01-27,2024-01-28,2024-01-29,RT_OCV,RC_RACK,CH_WAL,Business,Checked-Out,6623.5,1,1,1
RES-10299,GST-0998,2024-05-06,2024-06-01,2024-06-03,RT_STQ,RC_CORP,CH_GDS,Leisure,Checked-Out,5473.6,1,2,1
RES-10300,GST-0627,2024-07-28,2024-08-21,2024-08-22,RT_OCV,RC_CORP,CH_BDC,Business,No-Show,6683.3,1,2,0
RES-10301,GST-0737,2024-06-13,2024-07-09,2024-07-15,RT_DLK,RC_NRF,CH_DIR,Group,Checked-Out,28884.96,1,1,1
RES-10302,GST-1759,2024-11-16,2024-11-16,2024-11-19,RT_STE,RC_RACK,CH_WAL,Transient,Checked-Out,29706.3,1,1,1
RES-10303,GST-1186,2024-09-01,2024-10-19,2024-10-24,RT_DLK,RC_PROMO,CH_EXP,Leisure,Checked-Out,20565.75,1,1,2
RES-10304,GST-1208,2024-06-29,2024-08-05,2024-08-07,RT_DLK,RC_AAA,CH_BDC,Leisure,Checked-Out,11365.38,1,1,1
RES-10305,GST-0288,2024-01-29,2024-03-29,2024-03-31,RT_DLK,RC_PROMO,CH_EXP,Business,Checked-Out,7197.8,1,1,0
RES-10306,GST-0757,2024-06-17,2024-07-24,2024-07-30,RT_OCV,RC_CORP,CH_DIR,Group,Checked-Out,49179.0,1,2,0
RES-10307,GST-1984,2024-08-30,2024-10-19,2024-10-20,RT_STQ,RC_NRF,CH_EXP,Transient,Checked-Out,2308.0,1,1,0
RES-10308,GST-0771,2024-06-10,2024-07-02,2024-07-04,RT_OCV,RC_AAA,CH_GDS,Business,Checked-Out,14779.44,1,1,0
RES-10309,GST-0472,2024-05-27,2024-07-11,2024-07-13,RT_STQ,RC_RACK,CH_DIR,Leisure,Checked-Out,8257.6,1,1,0
RES-10310,GST-0981,2024-05-02,2024-05-18,2024-05-21,RT_DLK,RC_CORP,CH_EXP,Leisure,Cancelled,0,1,1,2
RES-10311,GST-0301,2024-09-27,2024-11-09,2024-11-11,RT_ACC,RC_RACK,CH_DIR,Leisure,Checked-Out,8260.2,1,1,0
RES-10312,GST-0966,2024-10-25,2024-10-25,2024-10-27,RT_DLK,RC_NRF,CH_WAL,Business,Checked-Out,6148.8,1,2,0
RES-10313,GST-0141,2024-08-20,2024-09-22,2024-09-25,RT_STQ,RC_RACK,CH_DIR,Leisure,Checked-Out,7488.0,1,1,2
RES-10314,GST-1089,2024-10-01,2024-11-18,2024-11-19,RT_STQ,RC_AAA,CH_EXP,Business,Checked-Out,3999.06,1,2,0
RES-10315,GST-0759,2024-09-02,2024-09-03,2024-09-08,RT_OCV,RC_AAA,CH_WAL,Group,Checked-Out,41083.2,2,1,0
RES-10316,GST-0522,2024-09-09,2024-10-19,2024-10-21,RT_STQ,RC_NRF,CH_EXP,Business,Checked-Out,4308.8,1,1,0
RES-10317,GST-0242,2024-07-05,2024-08-11,2024-08-13,RT_OCV,RC_RACK,CH_EXP,Leisure,Checked-Out,12521.6,1,2,2
RES-10318,GST-0868,2024-03-19,2024-04-28,2024-05-03,RT_STQ,RC_PROMO,CH_BDC,Leisure,Checked-Out,9122.2,1,2,3
RES-10319,GST-1184,2024-11-26,2024-12-17,2024-12-21,RT_OCV,RC_NRF,CH_EXP,Group,Checked-Out,22522.24,1,1,0
RES-10320,GST-0821,2024-01-17,2024-02-10,2024-02-12,RT_DLK,RC_CORP,CH_BDC,Transient,Cancelled,0,1,1,0
RES-10321,GST-1230,2024-01-01,2024-02-03,2024-02-05,RT_STQ,RC_RACK,CH_EXP,Business,Checked-Out,26933.4,3,3,1
RES-10322,GST-1224,2024-01-01,2024-01-13,2024-01-16,RT_DLK,RC_RACK,CH_DIR,Transient,Cancelled,0,1,1,1
RES-10323,GST-1381,2024-04-26,2024-05-28,2024-05-30,RT_STQ,RC_RACK,CH_DIR,Business,Checked-Out,5096.0,1,1,1
RES-10324,GST-0141,2024-10-14,2024-11-01,2024-11-05,RT_DLK,RC_NRF,CH_GDS,Leisure,Checked-Out,16914.56,1,2,2
RES-10325,GST-1178,2024-08-27,2024-09-21,2024-09-23,RT_DLK,RC_CORP,CH_DIR,Business,Checked-Out,5982.4,1,2,1
RES-10326,GST-1979,2024-07-10,2024-09-05,2024-09-10,RT_STQ,RC_RACK,CH_EXP,Leisure,Cancelled,0,1,1,0
RES-10327,GST-0784,2024-05-15,2024-06-24,2024-06-27,RT_STQ,RC_CORP,CH_BDC,Wholesale,Checked-Out,7267.2,1,2,0
RES-10328,GST-0191,2024-03-02,2024-04-15,2024-04-20,RT_DLK,RC_RACK,CH_EXP,Group,Checked-Out,16896.0,1,1,2
RES-10329,GST-1400,2024-04-25,2024-05-10,2024-05-11,RT_STQ,RC_NRF,CH_GDS,Business,Checked-Out,1749.76,1,2,0
RES-10330,GST-0219,2024-01-01,2024-01-11,2024-01-12,RT_DLK,RC_PROMO,CH_DIR,Business,Checked-Out,4958.14,1,2,0
RES-10331,GST-1566,2024-01-12,2024-02-04,2024-02-09,RT_DLK,RC_RACK,CH_GDS,Leisure,Cancelled,0,1,2,0
RES-10332,GST-1406,2024-04-27,2024-06-24,2024-06-26,RT_DLK,RC_RACK,CH_BDC,Leisure,Checked-Out,5638.4,1,1,0
RES-10333,GST-1255,2024-11-08,2024-11-09,2024-11-11,RT_STQ,RC_RACK,CH_WAL,Business,Checked-Out,6988.8,1,2,0
RES-10334,GST-0821,2024-04-21,2024-05-11,2024-05-13,RT_DLK,RC_RACK,CH_EXP,Business,Checked-Out,6371.2,1,1,0
RES-10335,GST-1965,2024-01-29,2024-03-23,2024-03-27,RT_DLK,RC_RACK,CH_BDC,Leisure,Checked-Out,17984.0,1,1,0
RES-10336,GST-1415,2024-01-22,2024-02-26,2024-02-28,RT_OCV,RC_RACK,CH_DIR,Business,Checked-Out,13083.2,1,2,0
RES-10337,GST-0844,2024-09-17,2024-10-28,2024-10-29,RT_STQ,RC_PROMO,CH_DIR,Transient,Checked-Out,2804.15,1,2,1
RES-10338,GST-0916,2024-03-15,2024-03-15,2024-03-19,RT_DLK,RC_RACK,CH_WAL,Leisure,Checked-Out,17452.0,1,1,0
RES-10339,GST-0704,2024-11-01,2024-12-03,2024-12-07,RT_STQ,RC_RACK,CH_DIR,Leisure,Checked-Out,17721.6,1,2,1
RES-10340,GST-1067,2024-04-09,2024-05-07,2024-05-11,RT_STQ,RC_RACK,CH_GDS,Leisure,Checked-Out,11081.6,1,1,0
RES-10341,GST-0211,2024-06-19,2024-07-29,2024-07-30,RT_STQ,RC_AAA,CH_DIR,Transient,Checked-Out,3049.02,1,2,0
RES-10342,GST-0507,2024-03-27,2024-04-11,2024-04-13,RT_DLK,RC_RACK,CH_BDC,Leisure,Checked-Out,7772.8,1,2,0
RES-10343,GST-1784,2024-09-22,2024-10-17,2024-10-22,RT_ACC,RC_AAA,CH_EXP,Leisure,Checked-Out,14157.0,1,2,0
RES-10344,GST-1310,2024-01-18,2024-02-29,2024-03-02,RT_STQ,RC_AAA,CH_EXP,Transient,Cancelled,0,1,1,0
RES-10345,GST-1670,2024-08-09,2024-09-22,2024-09-24,RT_DLK,RC_RACK,CH_BDC,Business,Checked-Out,5628.8,1,1,1
RES-10346,GST-1123,2024-02-08,2024-04-07,2024-04-12,RT_STQ,RC_CORP,CH_EXP,Leisure,Checked-Out,13392.0,1,2,1
RES-10347,GST-1059,2024-04-14,2024-06-08,2024-06-11,RT_DLK,RC_NRF,CH_BDC,Transient,Checked-Out,8810.88,1,1,0
RES-10348,GST-0594,2024-08-27,2024-09-15,2024-09-19,RT_STE,RC_AAA,CH_DIR,Leisure,Checked-Out,20615.04,1,1,0
RES-10349,GST-0210,2024-02-07,2024-03-01,2024-03-02,RT_STQ,RC_AAA,CH_EXP,Business,Checked-Out,2704.5,1,2,3
RES-10350,GST-0950,2024-03-12,2024-03-29,2024-03-31,RT_OCV,RC_RACK,CH_BDC,Business,Checked-Out,12176.0,1,1,0
RES-10351,GST-1724,2024-04-13,2024-05-21,2024-05-26,RT_ACC,RC_RACK,CH_EXP,Leisure,Cancelled,0,1,2,1
RES-10352,GST-0193,2024-05-19,2024-06-22,2024-06-24,RT_DLK,RC_AAA,CH_EXP,Wholesale,Checked-Out,6894.72,1,1,0
RES-10353,GST-1308,2024-02-12,2024-03-12,2024-03-17,RT_DLK,RC_RACK,CH_EXP,Leisure,Checked-Out,20820.0,1,1,0
RES-10354,GST-0498,2024-10-23,2024-11-08,2024-11-10,RT_DLK,RC_NRF,CH_DIR,Business,Checked-Out,7660.64,1,2,2
RES-10355,GST-1556,2024-02-16,2024-03-09,2024-03-11,RT_STE,RC_CORP,CH_BDC,Business,Checked-Out,17812.0,1,2,1
RES-10356,GST-0899,2024-05-06,2024-05-22,2024-05-24,RT_STE,RC_AAA,CH_BDC,Business,Checked-Out,15240.96,1,2,0
RES-10357,GST-0383,2024-09-28,2024-11-16,2024-11-19,RT_OCV,RC_AAA,CH_EXP,Leisure,Checked-Out,16289.91,1,2,0
RES-10358,GST-0930,2024-01-01,2024-01-17,2024-01-20,RT_STQ,RC_AAA,CH_DIR,Leisure,Checked-Out,9926.28,1,2,0
RES-10359,GST-1400,2024-11-04,2024-12-08,2024-12-10,RT_STQ,RC_CORP,CH_EXP,Leisure,Cancelled,0,1,1,0
RES-10360,GST-0065,2024-06-16,2024-07-24,2024-07-28,RT_DLK,RC_RACK,CH_DIR,Leisure,Checked-Out,18720.0,1,1,0
RES-10361,GST-1887,2024-11-20,2024-11-30,2024-12-04,RT_STQ,RC_NRF,CH_DIR,Leisure,Checked-Out,12775.36,1,2,1
RES-10362,GST-0120,2024-06-04,2024-06-04,2024-06-07,RT_STQ,RC_RACK,CH_WAL,Leisure,Checked-Out,8359.2,1,1,0
RES-10363,GST-0389,2024-09-07,2024-10-19,2024-10-25,RT_OCV,RC_CORP,CH_DIR,Group,Checked-Out,36168.0,1,2,1
RES-10364,GST-1439,2024-06-22,2024-08-07,2024-08-09,RT_STQ,RC_RACK,CH_BDC,Transient,Checked-Out,8249.8,1,2,2
RES-10365,GST-1849,2024-10-24,2024-12-04,2024-12-08,RT_STQ,RC_RACK,CH_EXP,Wholesale,Checked-Out,14721.2,1,1,0
RES-10366,GST-1127,2024-07-22,2024-07-29,2024-07-31,RT_DLK,RC_PROMO,CH_GDS,Leisure,Checked-Out,9021.22,1,2,0
RES-10367,GST-0455,2024-04-16,2024-05-28,2024-05-31,RT_OCV,RC_NRF,CH_DIR,Leisure,Checked-Out,9010.56,1,1,0
